ECHO10 Granule Elements,,,,,,,,,,,,,,,,,,,,,,Spatial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* = GCMD controlled: https://gcmd.nasa.gov/learn/keyword_list.html
"MERRA-2 tavgM_3d_udt_Np: 3d,Monthly mean,Time-Averaged,Pressure-Level,Assimilation,Wind Tendencies 0.5 x 0.625 degree V5.12.4 (M2TMNPUDT) at GES DISC (G1278152607-GES_DISC) - M2TMNPUDT.5.12.4:MERRA2_100.tavgM_3d_udt_Np.198403.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr5.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNPUDT.5.12.4/1984/MERRA2_100.tavgM_3d_udt_Np.198403.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/YSR6IA5057XX","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 9:37 AM

Adam Sisco; 6/13/2017, 3:33 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_adg_Nx: 2d,Monthly mean,Time-averaged,Single-Level,Assimilation,Aerosol Diagnostics (extended) 0.5 x 0.625 degree V5.12.4 (M2TMNXADG) at GES DISC (G1277976415-GES_DISC) - M2TMNXADG.5.12.4:MERRA2_100.tavgM_2d_adg_Nx.198008.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXADG.5.12.4/1980/MERRA2_100.tavgM_2d_adg_Nx.198008.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/RZIK2TV7PP38","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 9:42 AM

Adam Sisco; 6/13/2017, 3:40 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_aer_Nx: 2d,Monthly mean,Time-averaged,Single-Level,Assimilation,Aerosol Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXAER) at GES DISC (G1277981879-GES_DISC) - M2TMNXAER.5.12.4:MERRA2_100.tavgM_2d_aer_Nx.198312.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXAER.5.12.4/1983/MERRA2_100.tavgM_2d_aer_Nx.198312.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/FH9A0MLJPC7N","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 9:50 AM

Adam Sisco; 6/13/2017, 3:44 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_chm_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Carbon Monoxide and Ozone Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXCHM) at GES DISC (G1277989548-GES_DISC) - M2TMNXCHM.5.12.4:MERRA2_100.tavgM_2d_chm_Nx.198412.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXCHM.5.12.4/1984/MERRA2_100.tavgM_2d_chm_Nx.198412.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/WMT31RKEXK8I","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 9:59 AM

Adam Sisco; 6/13/2017, 3:47 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_csp_Nx: 2d,Monthly mean,Time-averaged,Single-Level,Assimilation,COSP Satellite Simulator 0.5 x 0.625 degree V5.12.4 (M2TMNXCSP) at GES DISC (G1277996184-GES_DISC) - M2TMNXCSP.5.12.4:MERRA2_100.tavgM_2d_csp_Nx.198610.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXCSP.5.12.4/1986/MERRA2_100.tavgM_2d_csp_Nx.198610.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/BZPOTGJOQKLU","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:06 AM

Adam Sisco; 6/13/2017, 3:59 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_flx_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Surface Flux Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXFLX) at GES DISC (G1278003029-GES_DISC) - M2TMNXFLX.5.12.4:MERRA2_100.tavgM_2d_flx_Nx.198312.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXFLX.5.12.4/1983/MERRA2_100.tavgM_2d_flx_Nx.198312.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/0JRLVL8YV2Y4","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:12 AM

Adam Sisco; 6/14/2017, 8:45 AM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_glc_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Land Ice Surface Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXGLC) at GES DISC (G1278005806-GES_DISC) - M2TMNXGLC.5.12.4:MERRA2_100.tavgM_2d_glc_Nx.198310.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXGLC.5.12.4/1983/MERRA2_100.tavgM_2d_glc_Nx.198310.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/5W8Q3I9WUFGX","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:17 AM

Adam Sisco; 6/14/2017, 8:55 AM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_int_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Vertically Integrated Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXINT) at GES DISC (G1278009840-GES_DISC) - M2TMNXINT.5.12.4:MERRA2_100.tavgM_2d_int_Nx.198309.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXINT.5.12.4/1983/MERRA2_100.tavgM_2d_int_Nx.198309.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/FQPTQ4OJ22TL","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:20 AM

Adam Sisco; 6/14/2017, 8:58 AM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_lfo_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Land Surface Forcings 0.5 x 0.625 degree V5.12.4 (M2TMNXLFO) at GES DISC (G1278012791-GES_DISC) - M2TMNXLFO.5.12.4:MERRA2_100.tavgM_2d_lfo_Nx.198212.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXLFO.5.12.4/1982/MERRA2_100.tavgM_2d_lfo_Nx.198212.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/5V7K6LJD44SY","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:27 AM

Adam Sisco; 6/14/2017, 9:02 AM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_lnd_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Land Surface Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXLND) at GES DISC (G1278016376-GES_DISC) - M2TMNXLND.5.12.4:MERRA2_100.tavgM_2d_lnd_Nx.198503.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXLND.5.12.4/1985/MERRA2_100.tavgM_2d_lnd_Nx.198503.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/8S35XF81C28F","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:31 AM

Adam Sisco; 6/13/2017, 3:01 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_ocn_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Ocean Surface Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXOCN) at GES DISC (G1278019379-GES_DISC) - M2TMNXOCN.5.12.4:MERRA2_100.tavgM_2d_ocn_Nx.198608.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXOCN.5.12.4/1986/MERRA2_100.tavgM_2d_ocn_Nx.198608.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/4IASLIDL8EEC","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:44 AM

Adam Sisco; 6/13/2017, 2:49 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_rad_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Radiation Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXRAD) at GES DISC (G1278023181-GES_DISC) - M2TMNXRAD.5.12.4:MERRA2_100.tavgM_2d_rad_Nx.198405.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXRAD.5.12.4/1984/MERRA2_100.tavgM_2d_rad_Nx.198405.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/OU3HJDS973O0","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 10:51 AM

Adam Sisco; 6/13/2017, 2:40 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgM_2d_slv_Nx: 2d,Monthly mean,Time-Averaged,Single-Level,Assimilation,Single-Level Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TMNXSLV) at GES DISC (G1278026060-GES_DISC) - M2TMNXSLV.5.12.4:MERRA2_100.tavgM_2d_slv_Nx.198610.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr4.gesdisc.eosdis.nasa.gov/opendap/MERRA2_MONTHLY/M2TMNXSLV.5.12.4/1986/MERRA2_100.tavgM_2d_slv_Nx.198610.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/AP1B0BA5PD2K","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 11:02 AM

Adam Sisco; 6/13/2017, 2:31 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
"MERRA-2 tavgU_3d_cld_Np: 3d,diurnal,Time-Averaged,Pressure-Level,Assimilation,Cloud Diagnostics 0.5 x 0.625 degree V5.12.4 (M2TUNPCLD) at GES DISC (G1278153979-GES_DISC) - M2TUNPCLD.5.12.4:MERRA2_100.tavgU_3d_cld_Np.198502.nc4",OK,OK,OK,np,OK,OK,np,np,np,OK,np,np,OK,OK,OK,np,np,np,np,OK,OK,np,np,np,np,np,np,OK,OK,OK,OK,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,np,The geophysical variables contained in the data should be listed as measured parameters. Recommend listing the measured parameters as they appear in the netCDF file header information.,np,np,np,np,np,np,np,np,np,np,"Recommend listing the following as the platform short name:

MERRA-2",np,np,np,np,np,np,np,"Recommend listing the following as the campaign short name:

MERRA-2",np,np,np,np,np,np,np,np,np,OK,"Recommend including a description for the access URL, such as:

- Access the granule via HTTP.",np,"1. Recommend providing the OPeNDAP link to this granule:

https://goldsmr5.gesdisc.eosdis.nasa.gov/opendap/MERRA2_DIURNAL/M2TUNPCLD.5.12.4/1985/MERRA2_100.tavgU_3d_cld_Np.198502.nc4.html

2. Recommend adding a link to the data set landing page via DOI URL:

http://dx.doi.org/10.5067/EPW7T5UO0C0N","Recommend including a description for each online resource URL, such as:

1.  ""Access the granule via the OPeNDAP protocol.""

2. ""DOI link to the data set landing page""","1. The OPeNDAP link should have ""OPENDAP DATA"" as the URL type.

2. Recommend listing ""DATA SET LANDING PAGE"" as the URL type for the DOI URL.","*According to UMM-Common documentation, mime types are currently only required for links that are labeled ""Get Service."" This requirement may change. 

If an OPeNDAP link is added to the granule level metadata, provide a mime type. A list of mime types can be found in UMM-Common documentation.",OK,OK,np,np,np,np,np,np,np,np,np,"Patrick Staton, 6/13/2017, 11:09 AM

Adam Sisco; 6/13/2017, 2:13 PM",,1,1,1,77,24,4.166666667,4.166666667,4.166666667
