South Bounding, West Bounding, North Bounding, East Bounding
-1.05201,13.20199,1.04547,15.24336
-2.49875,12.8934,-0.40131,14.93618
1.8401,9.18153,3.93778,11.22454
0.39383,8.87447,2.49129,10.91539
-1.05203,8.56632,1.04554,10.60814
-2.4988,8.25757,-0.40126,10.30114
-3.94495,7.94822,-1.84735,9.99445
-2.49853,14.43945,-0.40105,16.48243
-3.94496,14.13001,-1.84742,16.17574
-5.39065,13.81946,-3.29313,15.86932
-2.49824,9.80739,-0.40082,11.84997
-3.94488,9.49796,-1.84747,11.54324
-1.05203,13.20702,1.04542,15.24832
-2.49825,12.89859,-0.40083,14.94127
-3.94495,12.58915,-1.84751,14.63457
-2.49837,8.26649,-0.40085,10.31002
-3.94502,7.95705,-1.84748,10.00322
-1.05222,11.66746,1.04525,13.70863
-2.49872,11.35899,-0.40128,13.4015
-2.49828,14.4512,-0.40084,16.4941
-3.94491,14.14171,-1.84747,16.18741
-5.39065,13.83124,-3.29317,15.88104
-1.05238,13.22044,1.04505,15.26188
-2.49861,12.91203,-0.40119,14.95484
-3.94471,12.6027,-1.84733,14.64826
-2.49855,8.2712,-0.40109,10.31483
-2.49834,14.4489,-0.40097,16.49193
-3.94471,14.13952,-1.84733,16.18533
-5.39102,12.27886,-3.29363,14.32854
-2.49847,14.44174,-0.40114,16.48471
-3.94485,14.1324,-1.84749,16.17819
-5.39082,13.82199,-3.29346,15.87187
1.84047,13.82031,3.93796,15.86333
-2.49869,12.89715,-0.40134,14.93989
-1.05239,8.57276,1.04497,10.61454
-2.49818,14.44731,-0.4009,16.49021
-3.94484,14.13801,-1.84756,16.18368
-1.05232,13.21692,1.04498,15.25819
-2.49856,12.90866,-0.40131,14.95127
-3.94443,12.59947,-1.84716,14.64485
-1.05237,11.66212,1.04487,13.70333
-2.49861,11.35392,-0.40141,13.39646
-2.49832,14.44118,-0.40104,16.4841
-3.94468,14.13195,-1.84746,16.17766
1.84018,13.81232,3.93756,15.85528
0.39435,13.50555,2.49162,15.54657
-1.05227,13.1978,1.045,15.2391
-2.49852,12.8896,-0.40128,14.93224
1.84028,9.17467,3.93766,11.21749
1.84014,12.26408,3.93746,14.30648
0.39423,11.95719,2.4915,13.99804
-2.49821,14.43089,-0.40101,16.47364
-3.94465,14.12171,-1.84744,16.16725
1.84055,10.71918,3.93788,12.76159
1.84019,13.80971,3.9375,15.85247
0.39405,13.50296,2.49131,15.54377
-1.05232,13.19531,1.04486,15.23641
-2.49836,12.88721,-0.40118,14.92964
1.84038,12.2679,3.93766,14.31017
-2.49826,14.43678,-0.4011,16.47941
-5.391,13.81733,-3.29378,15.86681
1.84036,10.72274,3.93766,12.76507
1.84028,13.81127,3.93752,15.85396
-1.05203,13.19706,1.04515,15.23806
-2.49804,12.88898,-0.40097,14.93139
1.84024,12.26283,3.93745,14.30508
0.39405,11.95598,2.49123,13.99663
-1.05211,11.64849,1.04506,13.68936
-2.49839,11.34044,-0.40134,13.38262
-2.4981,14.43029,-0.40099,16.47288
-3.94479,14.1211,-1.84766,16.16649
-5.39063,13.81097,-3.29344,15.86045
1.84035,13.80829,3.93757,15.8509
-2.49825,12.88611,-0.40122,14.92844
-3.94448,12.57715,-1.84739,14.62218
1.84052,9.1746,3.93775,11.21717
-2.49837,8.25197,-0.40124,10.29512
-3.9448,7.94299,-1.84769,9.98877
1.84035,12.26616,3.93753,14.30836
0.39444,11.95938,2.49154,14.00004
-1.05197,11.65187,1.04513,13.69273
-2.49828,11.34386,-0.40123,13.38602
-2.49815,14.43546,-0.40107,16.47808
-3.94437,14.12646,-1.84726,16.17186
-5.39088,13.81617,-3.2938,15.86569
0.3944,10.41992,2.49147,12.46066
1.84042,13.81833,3.93762,15.8609
0.39431,13.5117,2.49134,15.55241
-1.05184,13.2043,1.04516,15.24525
-2.49839,12.89625,-0.40141,14.93858
-3.94463,12.58736,-1.84759,14.63239
-5.39066,12.27722,-3.29362,14.3264
0.39448,8.87683,2.4915,10.91744
1.84048,12.27245,3.93762,14.31477
-2.49804,11.35031,-0.40107,13.39261
-3.94434,14.13036,-1.84732,16.17583
1.84029,10.72368,3.93737,12.76601
-1.052,10.1096,1.04503,12.1506
-2.4983,9.80171,-0.40137,11.84399
1.8402,13.81279,3.9373,15.85547
0.39432,13.50632,2.4913,15.54707
-1.05184,13.19897,1.04516,15.23998
-2.49811,12.89102,-0.40119,14.93341
-3.94428,12.58217,-1.84737,14.62729
-5.39081,12.27198,-3.29385,14.32125
1.8403,9.17719,3.93739,11.21984
-1.05201,8.56305,1.04504,10.6045
-2.49831,8.25492,-0.4013,10.29811
1.84038,12.2677,3.93745,14.30994
-1.05193,11.65365,1.04507,13.69451
-2.4982,11.34572,-0.40127,13.38791
-2.4984,14.43575,-0.40148,16.47834
-3.94459,14.12687,-1.84759,16.17222
1.84057,10.72293,3.9376,12.76515
0.39438,10.41626,2.49132,12.45696
1.84041,13.81343,3.93746,15.85596
-1.0519,13.19965,1.04501,15.24054
-2.49848,12.89171,-0.40159,14.93397
1.84032,9.18066,3.93743,11.22315
0.39444,8.87433,2.49132,10.91473
-3.94433,7.94988,-1.84731,9.99552
0.39447,11.96549,2.49141,14.00598
-1.05219,11.6581,1.04471,13.69882
-2.49804,11.35038,-0.40113,13.39237
-3.94669,14.13212,-1.84521,16.17829
1.83815,13.82289,3.93979,15.86622
0.39201,13.51646,2.49347,15.55787
-1.05448,13.20922,1.04701,15.25086
-2.50055,12.90142,-0.39912,14.94447
-3.9468,12.59269,-1.84532,14.63842
-5.39284,12.28272,-3.2914,14.33261
1.8406,9.19366,3.93763,11.23592
-2.49817,8.27179,-0.40124,10.3146
-2.49802,14.44982,-0.40119,16.4921
-3.94447,14.14102,-1.84765,16.18607
-5.39082,13.83108,-3.29399,15.88023
1.84061,10.73337,3.93753,12.77527
0.39413,10.42675,2.49096,12.46717
1.84068,13.82262,3.93765,15.86491
1.84034,9.18596,3.93728,11.22819
0.39444,8.87976,2.49122,10.91986
-1.05183,8.57229,1.04503,10.61331
-2.49847,8.26431,-0.40159,10.30704
0.39444,11.96933,2.4912,14.00959
-1.05179,11.66224,1.045,13.70266
-2.4984,11.3545,-0.4017,13.39625
-2.49804,14.44432,-0.4013,16.48648
-3.94457,14.13562,-1.84782,16.18054
1.84068,10.73147,3.93754,12.77325
-1.05201,10.11786,1.04474,12.15836
-2.49809,9.81025,-0.40142,11.85199
-3.94438,9.50164,-1.84766,11.54607
1.84045,13.82204,3.93734,15.86419
0.39453,13.51579,2.49128,15.556
-1.05169,13.20868,1.04504,15.24919
-2.49809,12.90098,-0.40135,14.94284
1.8405,9.18847,3.93732,11.23056
0.39451,8.88238,2.49124,10.92232
-1.05171,8.57495,1.04502,10.61585
-2.49839,8.26704,-0.40157,10.30965
-3.94466,7.9585,-1.84789,10.00378
1.84072,12.27968,3.93751,14.32139
0.39447,11.97324,2.4912,14.01337
-2.49785,11.35868,-0.40122,13.40031
-3.94413,11.05007,-1.84746,13.0945
-5.39026,10.74022,-3.29355,12.78895
-2.49839,14.44965,-0.40169,16.49167
-3.94437,14.14113,-1.8477,16.18594
-2.49832,12.90823,-0.40168,14.95016
-3.94429,12.59971,-1.84766,14.64436
-5.39038,12.28994,-3.29372,14.33874
1.84083,9.18846,3.93762,11.23063
0.39437,8.88232,2.49102,10.92234
-1.05188,8.57498,1.04481,10.61596
-2.49798,8.26727,-0.40129,10.30997
1.84057,12.27708,3.93727,14.31882
0.39432,11.97072,2.49097,14.01093
-1.05161,11.66383,1.04497,13.70422
-2.49798,11.35628,-0.40142,13.39798
-2.49789,9.80712,-0.40129,11.84887
1.84051,13.81678,3.93726,15.85895
0.39431,13.51063,2.49093,15.55086
-1.05161,13.20368,1.04498,15.24419
-2.49829,12.89606,-0.40168,14.93795
-3.94454,12.58757,-1.84795,14.63218
-5.39064,12.27787,-3.29402,14.32664
1.84042,9.17968,3.93714,11.22176
0.39447,8.8737,2.49104,10.91367
-1.05203,8.56636,1.04459,10.60728
-2.49789,8.25876,-0.40129,10.30142
-3.94443,7.95028,-1.84778,9.99559
1.84076,12.26968,3.93742,14.3114
0.3943,11.96333,2.49085,14.00349
-2.49808,14.43884,-0.40155,16.48093
-3.94408,14.13043,-1.84754,16.1753
-5.39071,13.82071,-3.29414,15.86966
1.84053,10.72475,3.9372,12.7665
0.39471,13.50915,2.49127,15.54935
-1.05177,13.20215,1.04479,15.24262
-2.49791,12.89468,-0.40136,14.93653
-5.39049,12.27652,-3.29396,14.32524
1.84031,9.19485,3.938,11.23799
-1.05258,8.57939,1.04503,10.62134
-2.49857,8.27075,-0.40094,10.31442
-3.94466,7.96134,-1.84706,10.00768
1.83993,12.29395,3.93759,14.33668
0.3939,11.98662,2.49145,14.02783
-2.49836,11.37023,-0.40087,13.41296
-5.39069,10.74996,-3.29316,12.79979
-5.39072,13.83872,-3.29316,15.88902
1.84018,10.74061,3.93781,12.78369
1.83999,13.828,3.93773,15.87138
1.84014,9.1873,3.9378,11.23061
-2.4984,8.26336,-0.40082,10.30721
-3.94488,11.04251,-1.84743,13.08818
-2.49857,14.44018,-0.40103,16.48343
-3.94492,14.13069,-1.84736,16.17671
-5.39082,13.82008,-3.2933,15.8702
-2.49859,14.43269,-0.40103,16.47568
-3.94496,14.12317,-1.84743,16.16896
1.84019,10.72097,3.93782,12.7636
-2.49872,12.88767,-0.40124,14.93032
1.84025,9.1772,3.93788,11.2201
-2.49865,11.3445,-0.40117,13.38695
-2.49864,14.43513,-0.40111,16.47798
-3.94482,14.12571,-1.84725,16.17135
-2.49864,8.26292,-0.40109,10.30632
-3.94457,7.95363,-1.84697,9.99968
-2.49877,11.35512,-0.40126,13.39756
-2.49873,14.44692,-0.40123,16.48978
-3.94462,14.13755,-1.84709,16.18319
-5.39111,13.82686,-3.29358,15.8766
-1.05248,8.57666,1.04504,10.61855
-2.49875,8.26808,-0.40121,10.31168
-3.94461,7.9588,-1.8471,10.00509
-2.49857,14.44582,-0.4011,16.48889
-3.94469,14.13642,-1.84722,16.1823
-5.39086,13.82579,-3.2934,15.87579
-2.49868,12.89727,-0.40125,14.94013
-3.94465,7.94989,-1.84716,9.99627
-2.49853,14.4389,-0.40112,16.48208
-3.94488,14.12951,-1.84745,16.17546
-5.39093,12.27319,-3.29355,14.32303
-2.49868,14.43909,-0.40133,16.48225
-3.94453,14.12986,-1.84713,16.1758
-5.39097,13.8193,-3.2936,15.86934
-1.05237,13.20452,1.04499,15.24603
-2.4983,12.89624,-0.40099,14.93911
-3.94495,12.58687,-1.8476,14.63247
-1.05203,8.57226,1.04535,10.61418
-2.49852,8.26367,-0.4011,10.3073
-3.94466,7.95443,-1.84722,10.00073
-2.49835,14.44797,-0.40103,16.49097
-5.39096,13.82821,-3.2936,15.87807
-2.49867,12.90501,-0.40137,14.94777
-3.94478,12.59579,-1.84751,14.64129
-2.49827,14.43741,-0.40104,16.48031
-3.94468,14.12816,-1.8474,16.17382
1.84043,13.80689,3.93788,15.84977
0.39385,13.49991,2.49115,15.54085
-1.05204,13.19232,1.04529,15.23351
-2.49853,12.88399,-0.40129,14.9266
-3.9447,12.57482,-1.84742,14.62013
-5.39067,12.26443,-3.29342,14.31388
-2.49838,14.42269,-0.40113,16.46538
-3.94456,14.11354,-1.84731,16.15902
0.39395,11.945,2.4912,13.98569
-1.0519,11.63751,1.04528,13.67842
-2.49821,11.32941,-0.40106,13.37162
-2.49832,14.41938,-0.40111,16.46198
1.84052,10.70869,3.93783,12.75099
-2.49825,12.8773,-0.40105,14.91967
-5.39072,12.25783,-3.29351,14.30709
1.8402,9.16739,3.93749,11.20998
1.8402,12.25903,3.93744,14.30124
0.39433,11.95217,2.49147,13.99284
1.84036,12.27906,3.93757,14.3213
1.84056,10.73762,3.93775,12.78007
1.84044,13.82628,3.9377,15.86906
1.84048,9.1879,3.93768,11.23069
0.39447,11.96721,2.49154,14.00808
-1.05215,11.65971,1.04489,13.70077
-2.49841,11.35171,-0.40143,13.39408
1.8405,10.71569,3.93766,12.75807
1.84044,13.80186,3.93758,15.84459
1.84031,9.16706,3.93748,11.20959
-2.49835,8.24471,-0.40126,10.2878
1.84047,12.25829,3.93754,14.30043
0.39404,11.95146,2.49107,13.99205
1.84059,10.71683,3.93768,12.75895
1.84035,13.8078,3.93745,15.85022
0.39418,13.50128,2.49117,15.54181
-1.05173,13.19401,1.04523,15.23477
-2.49809,12.88609,-0.40115,14.92822
-5.39065,12.26714,-3.29366,14.31613
1.84062,9.17689,3.93777,11.21926
-1.05223,8.56265,1.04479,10.60383
-2.49833,8.25459,-0.4013,10.2975
1.8406,12.26916,3.9377,14.31113
-2.49842,14.43915,-0.40146,16.48146
-3.94442,14.13032,-1.84743,16.17541
1.84064,13.82311,3.93767,15.86543
0.39444,13.51668,2.49138,15.55701
-1.05175,13.2094,1.04515,15.25003
-2.49839,12.90148,-0.40148,14.94345
1.84049,9.19492,3.93753,11.23718
0.39426,8.88858,2.49122,10.92866
1.8405,12.2882,3.9375,14.33008
-2.4983,11.36648,-0.40139,13.40828
-2.49842,14.45926,-0.40148,16.50148
1.84041,10.74547,3.93733,12.78745
1.84058,13.83474,3.93754,15.87706
-2.49816,8.27644,-0.40128,10.31934
1.84058,12.28805,3.93749,14.33001
0.39436,11.98147,2.49121,14.02188
-2.4984,11.3665,-0.40161,13.40843
-2.49797,14.45603,-0.40116,16.49835
-3.94448,14.14726,-1.84765,16.19238
-5.39054,13.83742,-3.2937,15.88661
1.84081,10.74179,3.93768,12.78377
0.39434,10.43521,2.49113,12.47569
-5.39044,12.29227,-3.2937,14.34121
1.84028,9.19761,3.93717,11.23992
1.84049,12.28815,3.93736,14.33006
0.3943,11.98168,2.49107,14.02204
-1.05211,11.67456,1.04459,13.71511
-2.4982,11.36692,-0.40152,13.4088
-2.49813,14.4573,-0.40138,16.49957
-3.9446,14.14862,-1.8479,16.19368
1.84063,10.74521,3.93741,12.78715
-2.49811,9.82409,-0.40142,11.86597
1.84048,13.83606,3.93734,15.87838
-2.49795,12.91514,-0.40131,14.95716
-3.9442,12.60655,-1.8475,14.65129
-5.3905,12.29667,-3.29382,14.34558
-2.49829,14.45761,-0.40167,16.4999
-3.94428,14.14912,-1.84762,16.19417
-1.05203,10.12679,1.04459,12.16741
-2.49789,9.81938,-0.40127,11.86124
-3.94437,9.51081,-1.8478,11.55538
1.84042,13.82899,3.93721,15.87127
-1.05199,13.21579,1.04468,15.2564
-2.49806,12.90823,-0.40147,14.95022
-5.39064,12.28991,-3.29402,14.33877
1.84061,9.19075,3.93738,11.23294
-1.05157,11.66692,1.04501,13.7073
-2.49794,11.35941,-0.4014,13.4011
-5.3903,10.74113,-3.2937,12.78991
-1.05183,13.20932,1.04478,15.24973
-2.49825,12.90178,-0.40167,14.94358
-3.94453,12.59331,-1.84793,14.6378
-5.39035,12.28365,-3.29378,14.33232
1.8407,9.18654,3.93745,11.22851
-1.05201,8.5732,1.04461,10.614
-2.49818,8.26557,-0.40156,10.30808
1.84076,12.27701,3.93741,14.31855
-5.39035,10.7383,-3.29378,12.78689
-2.4983,14.44493,-0.40174,16.48686
1.84049,10.72661,3.93714,12.76824
1.84061,13.81505,3.93732,15.85701
0.39436,13.50894,2.49094,15.54898
-1.05165,13.20211,1.04495,15.24238
-2.49829,12.89454,-0.40179,14.93622
-3.94408,12.58623,-1.84753,14.6306
1.84052,9.17675,3.93716,11.21864
0.39454,8.87085,2.49107,10.9106
-1.05176,8.56367,1.04483,10.60434
-2.49777,14.43499,-0.40128,16.47685
-3.94435,14.12655,-1.84781,16.17118
-5.39023,13.81704,-3.2937,15.86578
1.84068,9.1735,3.93732,11.2153
-2.49829,8.25279,-0.40175,10.29516
-2.49788,14.43436,-0.40134,16.47615
-3.94418,14.12597,-1.84769,16.17059
-1.05247,11.67063,1.04513,13.71241
-2.49864,11.36205,-0.40106,13.40512
-2.49851,14.45046,-0.40085,16.49399
-3.94502,14.14077,-1.8474,16.18707
-5.39118,13.82998,-3.2935,15.88039
1.84036,10.73612,3.9381,12.77936
-3.94459,9.50243,-1.84696,11.54831
1.84023,13.82517,3.93799,15.86873
0.39397,13.51788,2.49163,15.55955
0.39403,8.88125,2.49165,10.92266
-1.05252,8.57281,1.04514,10.61513
-2.49843,8.26408,-0.40077,10.30815
-3.94496,7.95451,-1.84731,10.00122
-1.0521,11.66263,1.0455,13.70441
-2.4985,11.35401,-0.40093,13.39709
-2.4985,14.44335,-0.40087,16.48688
-3.94503,14.13368,-1.84742,16.17998
-1.05224,13.20688,1.04537,15.2487
-2.49865,12.89826,-0.40108,14.94145
1.84002,9.1878,3.93779,11.2312
0.39392,11.97108,2.4916,14.01252
-2.49871,14.44487,-0.40105,16.48819
-3.94499,14.13522,-1.84738,16.18135
-2.49838,12.90379,-0.40078,14.94673
-5.39091,12.2835,-3.29328,14.3333
1.84033,9.19527,3.93808,11.23845
0.39381,8.88807,2.49141,10.92912
-1.05229,8.57975,1.04539,10.62173
-2.49882,8.27095,-0.40112,10.31464
-3.9449,7.96146,-1.84723,10.00781
-2.49866,14.45441,-0.40102,16.49749
-3.94504,14.14483,-1.8474,16.1907
-5.39074,13.83417,-3.29307,15.88414
-2.49855,9.81726,-0.40096,11.85996
0.39383,13.52282,2.49141,15.564
-1.0525,13.21481,1.04509,15.25625
-2.49875,12.90626,-0.4012,14.94908
-3.94459,12.59687,-1.84706,14.64241
-5.39083,12.28613,-3.29324,14.33583
1.83989,9.19202,3.93762,11.23509
-2.49879,8.26786,-0.40115,10.31145
-3.94491,7.9584,-1.84725,10.00464
-2.4988,14.44713,-0.40119,16.49013
-5.39115,13.82688,-3.29353,15.87675
-1.05253,13.20927,1.04504,15.2506
-2.49879,12.90075,-0.40124,14.94343
-3.94495,12.59129,-1.84739,14.63673
1.84023,9.18844,3.93795,11.23144
-1.0525,8.57304,1.04516,10.61483
-2.4985,8.26437,-0.40086,10.30788
1.84038,12.2789,3.93804,14.32148
-2.4983,14.44544,-0.40075,16.4884
-3.94496,14.13586,-1.84739,16.1816
-5.39068,13.82529,-3.29309,15.87513
-2.49853,12.90154,-0.40105,14.94427
-3.94465,12.59214,-1.84717,14.6376
-5.3909,12.28149,-3.29337,14.33108
1.84012,10.74029,3.9377,12.78303
1.83998,13.83119,3.93759,15.87432
-5.39068,12.28786,-3.29323,14.33762
1.84025,9.19298,3.93787,11.23621
-3.94481,14.13654,-1.8474,16.18253
-5.39071,13.82603,-3.29332,15.87612
1.84002,10.72886,3.93754,12.77173
1.84004,13.81707,3.9376,15.86034
0.39391,8.87164,2.49129,10.91272
1.84029,10.71809,3.93774,12.76093
-2.49829,9.79485,-0.40098,11.83763
1.84044,13.80742,3.93796,15.85062
0.39386,13.50038,2.49126,15.54166
-1.05245,13.1926,1.04492,15.23411
-2.4984,12.8843,-0.40106,14.92718
1.84008,9.17112,3.93756,11.21421
0.39403,11.95381,2.49137,13.9949
-2.49852,11.3378,-0.40126,13.38042
-2.49842,14.42722,-0.4011,16.47019
-3.94478,14.11791,-1.8475,16.16367
1.84019,13.8053,3.9377,15.84828
0.39386,13.49833,2.49122,15.53942
-1.05225,13.19065,1.04507,15.23195
-5.3909,12.26258,-3.29352,14.31214
1.84047,12.2618,3.93784,14.30422
0.39431,11.95481,2.49163,13.99563
-1.05229,11.64705,1.04498,13.68809
-2.49858,11.33881,-0.40134,13.38118
1.84045,10.7202,3.93783,12.76261
-1.05213,13.19709,1.04516,15.23814
-2.49869,12.88878,-0.40141,14.93123
-3.94461,12.57966,-1.84733,14.62483
1.84039,9.17974,3.93779,11.22236
-2.49825,8.25671,-0.4009,10.29983
1.84023,12.27152,3.93758,14.31375
0.39406,11.96453,2.49134,14.00518
-1.05208,11.65692,1.04517,13.69778
-2.49815,11.3488,-0.40093,13.39096
1.84033,10.73413,3.93774,12.77637
-1.05207,13.21199,1.04521,15.25291
-2.49836,12.90378,-0.40114,14.94606
-2.49864,8.27417,-0.40133,10.31721
1.84038,10.7403,3.93768,12.78264
0.39396,10.43327,2.4912,12.47412
-3.94462,9.50857,-1.84749,11.55358
1.84042,13.82972,3.93775,15.87241
0.39429,13.52297,2.49148,15.56376
-1.05185,13.21543,1.04532,15.25647
-2.49839,12.90726,-0.40125,14.94968
-3.94459,12.59818,-1.84742,14.64333
1.84009,9.19368,3.93741,11.23635
-1.05217,8.57918,1.04502,10.62069
1.84045,12.28443,3.93768,14.32676
-5.39081,10.74239,-3.29366,12.7918
-2.49832,14.45233,-0.40114,16.49505
-3.94456,14.14332,-1.84736,16.18878
-5.39077,13.833,-3.29362,15.88262
1.84062,13.83147,3.93785,15.87419
-1.05189,13.21727,1.04521,15.25836
-2.49819,12.90921,-0.4011,14.95166
-1.05214,8.58383,1.045,10.62538
-1.05206,11.6756,1.04503,13.71659
-2.49833,11.36755,-0.40129,13.40987
-2.49841,14.4589,-0.40132,16.50165
1.84032,10.74917,3.93746,12.79158
-2.49821,9.82702,-0.4012,11.86934
-1.05176,13.22603,1.04527,15.26715
-2.49828,12.91801,-0.40131,14.96048
-3.94469,12.60903,-1.84774,14.65426
1.84021,9.20647,3.93739,11.24924
0.39408,8.9,2.49111,10.94062
-2.49848,11.37479,-0.40149,13.41716
-2.49846,14.46371,-0.40145,16.50647
-3.94439,14.15482,-1.84735,16.20036
-5.39062,13.84466,-3.29362,15.89431
1.84022,10.74807,3.93731,12.79044
1.84038,13.83726,3.93747,15.87998
-2.49818,12.91549,-0.40124,14.95791
-3.94433,12.60663,-1.84743,14.65178
-5.39059,12.29652,-3.29367,14.3458
1.84042,9.2013,3.93751,11.24397
0.39427,8.89488,2.49125,10.93538
-1.05213,8.58713,1.04486,10.62859
1.84025,12.29135,3.93733,14.33359
-2.49828,11.36942,-0.40143,13.41162
-2.49839,14.45902,-0.40143,16.50156
-3.94433,14.15021,-1.84739,16.19555
-5.39059,13.84011,-3.29364,15.88954
1.84064,10.74529,3.93761,12.78746
0.39423,10.43856,2.49115,12.47921
-1.05194,10.13131,1.04496,12.17216
-3.94446,9.51475,-1.84764,11.55956
1.84069,13.83545,3.93771,15.87796
-5.39046,12.29501,-3.29356,14.34407
-1.05202,8.58689,1.04492,10.62809
-2.49814,8.2789,-0.40116,10.32184
1.84035,12.2914,3.93739,14.33339
0.39419,11.98477,2.49107,14.02519
-1.05198,11.67753,1.04491,13.71813
-2.4983,11.3697,-0.4015,13.41163
-5.39071,13.84119,-3.29381,15.89035
1.84061,13.83881,3.93764,15.88099
0.39448,13.53238,2.49127,15.57269
-1.05201,13.22513,1.04486,15.26565
-2.49812,12.91737,-0.40129,14.95928
-3.9444,12.60867,-1.84757,14.65328
-5.39046,12.29873,-3.29365,14.34753
1.84052,9.19883,3.93752,11.24106
-1.05215,8.58495,1.04475,10.62597
-1.05195,11.67328,1.04487,13.71371
-2.49829,11.36553,-0.40153,13.40729
-2.49799,14.45366,-0.40123,16.49579
-3.94454,14.14492,-1.84774,16.1898
-5.39038,13.83512,-3.29355,15.88412
1.84069,10.73592,3.93758,12.77768
-3.94441,9.50593,-1.84766,11.55035
1.8405,13.82432,3.93743,15.86646
0.39433,13.51795,2.49112,15.55817
-1.05195,13.21082,1.04488,15.25131
-2.49832,12.90309,-0.40157,14.94496
-3.94457,12.59441,-1.84782,14.63901
-5.39069,12.28454,-3.29391,14.33328
-1.05206,8.57151,1.04474,10.61244
-2.49795,8.26371,-0.4011,10.30637
-3.94426,7.95513,-1.84737,10.00039
0.39415,11.96761,2.49094,14.00776
-1.05181,11.66061,1.04493,13.70092
-2.49836,14.44168,-0.40163,16.48374
-3.9444,14.13311,-1.84765,16.17793
-5.39049,13.82329,-3.29374,15.87222
-2.49803,9.80484,-0.40131,11.84653
-3.94452,9.49618,-1.84786,11.54059
1.84061,13.81528,3.93746,15.8574
0.39434,13.50898,2.49113,15.54918
-1.05212,13.20185,1.04462,15.2423
-2.49825,12.89419,-0.40153,14.93603
0.3944,8.87232,2.4911,10.91228
-1.05188,8.5649,1.04492,10.6058
1.84051,12.26842,3.93729,14.31013
0.39451,11.96207,2.49124,14.00222
-2.49837,14.43724,-0.4017,16.47932
-3.94442,14.12874,-1.84771,16.1736
-5.39025,13.81907,-3.29355,15.86801
-1.0525,13.20127,1.04511,15.24299
-2.49867,12.89268,-0.40112,14.93579
-3.94475,12.5832,-1.8472,14.62904
-5.39093,12.27244,-3.29334,14.32242
