South Bounding, West Bounding, North Bounding, East Bounding
-0.93403,8.57009,0.92867,10.60969
-2.3832,8.26208,-0.52121,10.30326
-3.82856,7.95476,-1.96594,9.99763
1.95928,12.27306,3.8224,14.31463
-2.38031,11.35281,-0.51816,13.3943
-2.38235,14.44337,-0.52033,16.48446
-3.82784,14.13608,-1.96514,16.17906
0.50942,10.42349,2.37183,12.46301
-0.93592,10.11718,0.92655,12.15664
-2.38108,9.81017,-0.51894,11.85099
-3.8265,9.50253,-1.96387,11.54566
-0.93477,13.20842,0.92748,15.24764
-2.38,12.90126,-0.51769,14.94204
-3.82961,12.59252,-1.96709,14.63572
-5.27442,12.28341,-3.41204,14.33087
-0.93608,8.5744,0.92594,10.61397
-5.27678,10.7416,-3.41392,12.78831
-2.38173,14.45063,-0.51906,16.49125
-3.82691,14.14299,-1.96454,16.18581
-2.37975,12.91057,-0.51758,14.95082
-0.93612,11.66959,0.9263,13.70872
-2.38263,14.45197,-0.52043,16.49223
-3.82788,14.14429,-1.9655,16.18687
-5.27296,13.83531,-3.41049,15.88217
-2.38235,9.81424,-0.5201,11.85426
-2.38004,12.90391,-0.51775,14.94402
-3.82977,12.59532,-1.96712,14.63783
0.51143,8.88075,2.37411,10.91956
-0.93354,8.57446,0.92836,10.6135
-2.38339,8.26679,-0.52112,10.30701
-3.82867,7.95892,-1.96621,10.00176
-2.38033,14.44672,-0.51791,16.48675
-3.82973,14.13811,-1.96746,16.18062
-5.27487,13.82945,-3.41236,15.87586
1.95691,13.8185,3.81963,15.85957
0.51191,13.51311,2.37386,15.55202
-2.38304,12.89918,-0.52108,14.93961
-3.82838,12.59132,-1.96594,14.63431
-5.2732,12.28237,-3.41082,14.32936
-0.9334,10.11508,0.92881,12.15432
-2.38296,9.80746,-0.52071,11.84791
-3.82801,9.49948,-1.96577,11.54287
0.51077,13.51134,2.37278,15.55036
-0.93508,8.57049,0.92667,10.60968
-2.3808,8.26369,-0.51824,10.30421
-2.38117,14.44361,-0.51928,16.48437
-0.93717,13.20684,0.92511,15.24596
1.95653,9.18386,3.81876,11.22531
0.51113,8.87843,2.37344,10.91814
-0.9339,8.5725,0.92802,10.61211
-2.38351,8.26488,-0.52145,10.30579
-3.82898,14.13841,-1.96666,16.18126
-5.27362,13.82932,-3.41146,15.87702
1.95539,13.8223,3.81803,15.86362
-5.27633,13.83536,-3.41412,15.88252
1.95822,12.28306,3.82008,14.32424
0.51289,11.97761,2.37473,14.01699
-0.93676,11.67126,0.92491,13.70995
-2.38217,11.36432,-0.52029,13.40493
1.95683,10.73217,3.81844,12.77279
1.95767,13.8207,3.81929,15.86115
0.51208,13.51513,2.37396,15.55442
-0.93313,13.20928,0.92842,15.24839
-2.38273,12.90203,-0.52126,14.94199
-3.82809,12.59458,-1.96613,14.63724
-5.27316,12.28603,-3.41121,14.3326
1.95913,9.18171,3.82163,11.22231
-2.38087,8.26308,-0.51938,10.30304
-0.93442,11.65893,0.92754,13.69783
-2.37962,11.35223,-0.51801,13.39232
-2.38288,14.44087,-0.52151,16.48067
-3.8284,14.13329,-1.96651,16.1759
-2.38324,9.80277,-0.52173,11.84242
1.95739,13.81022,3.8187,15.8503
-0.93274,8.56245,0.92872,10.60063
-2.38242,8.25497,-0.52084,10.29476
-2.3804,14.43461,-0.51862,16.47468
-3.82991,14.12663,-1.96826,16.16858
-2.38061,9.7981,-0.51925,11.83783
1.95617,13.80543,3.81804,15.84547
1.95602,9.17035,3.81818,11.211
0.511,8.86512,2.37232,10.90387
-0.93485,8.55925,0.92709,10.59796
-3.82971,7.9446,-1.9681,9.98722
1.95799,12.26102,3.82001,14.30167
-2.38352,14.43286,-0.52189,16.47252
-0.93579,13.195,0.92547,15.23383
-2.38186,12.88765,-0.51969,14.92863
-3.82656,12.58158,-1.96541,14.62292
1.95864,12.26414,3.82086,14.30521
-2.37985,14.43721,-0.51819,16.47727
-3.82932,14.12893,-1.96787,16.17173
-2.38174,9.80362,-0.52051,11.84373
-3.82731,9.49629,-1.96526,11.53905
-5.27338,12.2789,-3.41175,14.32553
1.95751,9.18059,3.81913,11.22147
0.51229,8.87546,2.37385,10.91463
-0.93301,8.56979,0.92833,10.60878
1.95834,12.27191,3.81977,14.3128
-0.93643,11.66031,0.92474,13.69927
-2.38207,11.35362,-0.52036,13.39443
-3.82701,11.04668,-1.96559,13.08939
-5.2726,10.73801,-3.41039,12.78533
-2.38302,14.4448,-0.52189,16.48489
-3.82846,14.13759,-1.96668,16.18059
1.9577,10.7312,3.81896,12.77192
1.96015,13.82333,3.82242,15.86465
-0.93479,13.21162,0.92672,15.25104
-2.37993,12.90565,-0.51857,14.94573
1.95798,9.19133,3.81976,11.23245
-2.38245,8.27338,-0.52065,10.31393
-0.93615,11.67172,0.92507,13.71063
-3.82699,11.05783,-1.96533,13.10089
-5.27621,10.74903,-3.41469,12.79545
-2.38309,14.45666,-0.52141,16.49726
-3.82807,14.14961,-1.96684,16.19245
-5.27355,13.8413,-3.41149,15.88812
-3.8291,9.51659,-1.96745,11.55935
-5.27424,9.2083,-3.41236,11.25501
1.95859,13.83113,3.82022,15.87199
-0.93659,13.21973,0.92523,15.25872
-2.38156,12.9133,-0.5204,14.95373
-3.82735,12.60616,-1.9653,14.64893
-5.27644,12.29709,-3.4149,14.3437
1.95876,9.19311,3.82007,11.23382
0.51297,8.88813,2.37476,10.92716
-0.93635,8.58175,0.92464,10.62065
-2.38206,8.27529,-0.52045,10.3156
-3.82691,7.96852,-1.96578,10.01094
1.9585,12.28224,3.81994,14.3229
-3.82897,14.14642,-1.96723,16.18917
-5.27409,13.83832,-3.41253,15.88474
1.95716,10.7348,3.81836,12.77499
-2.37926,9.81819,-0.51802,11.858
-3.82908,9.50995,-1.96734,11.55259
-5.27405,9.20147,-3.41262,11.24803
1.95695,13.82398,3.81878,15.86428
0.51251,13.51976,2.37276,15.55763
-0.93362,13.21378,0.92794,15.25238
-3.82888,12.5994,-1.96709,14.64195
1.95628,9.18671,3.81785,11.22674
0.51115,8.88205,2.37214,10.92027
-0.93496,8.57622,0.92698,10.61515
-2.37996,8.27,-0.51903,10.30985
-3.8281,11.05272,-1.96623,13.0943
-5.27274,10.74408,-3.41161,12.79053
-2.37913,14.45024,-0.5181,16.489
-3.82918,14.14177,-1.96739,16.18416
-5.27431,13.83319,-3.41275,15.87961
0.51171,10.42472,2.37277,12.46313
-0.93386,10.11936,0.92736,12.15739
-2.37924,9.81309,-0.51802,11.85259
0.50996,13.51367,2.37092,15.55207
-0.93565,13.20853,0.92553,15.2465
-2.38108,12.9026,-0.5198,14.94152
-3.82635,12.59544,-1.96517,14.63743
-5.27628,12.28628,-3.41436,14.33215
-0.93386,8.57214,0.92742,10.61006
-2.37948,8.2661,-0.51817,10.30525
1.95922,12.27268,3.82074,14.31254
0.51394,11.968,2.37493,14.00587
-0.93609,11.66167,0.92511,13.69962
-2.3817,11.35569,-0.52028,13.3946
-3.82698,11.04859,-1.96588,13.0905
-5.27265,10.7406,-3.41069,12.78617
-2.37999,14.44575,-0.51742,16.48584
-5.27532,13.82971,-3.41373,15.87536
-0.93607,10.11527,0.92492,12.15312
-2.38151,9.80947,-0.52047,11.84835
-3.82729,9.50221,-1.96556,11.5442
0.51128,13.51081,2.37224,15.54866
-0.93428,13.20547,0.92691,15.24326
-2.37964,12.89954,-0.5186,14.93861
1.95843,9.18034,3.81958,11.22005
0.51256,8.87533,2.37415,10.91348
-0.93267,8.56977,0.92813,10.60796
-2.38257,8.26316,-0.52161,10.30183
-3.82788,7.95641,-1.96663,9.99803
1.95767,12.26988,3.81926,14.31027
0.51207,11.96494,2.37324,14.00317
-0.93343,11.65987,0.92761,13.69761
-2.38297,11.35314,-0.52222,13.39219
-2.37896,14.4439,-0.51802,16.48298
-3.8288,14.1361,-1.96738,16.17787
-5.27394,13.82775,-3.41256,15.8738
1.957,10.7237,3.81858,12.76346
1.95635,9.17857,3.81776,11.21851
0.51104,8.87355,2.37201,10.91216
-5.27643,10.73688,-3.41492,12.7833
-2.38251,14.44267,-0.52136,16.48213
-3.82744,14.13565,-1.96666,16.17817
-2.38251,14.44267,-0.52136,16.48213
-2.38251,14.44267,-0.52136,16.48213
-3.82744,14.13565,-1.96666,16.17817
